state_number,state_name,consecutive_number,number_of_forms_submitted_for_persons_not_in_motor_vehicles,county,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,national_highway_system,land_use,functional_system,route_signing,first_harmful_event,manner_of_collision,relation_to_junction_within_interchange_area,relation_to_junction_specific_location,type_of_intersection,work_zone,relation_to_trafficway,light_condition,atmospheric_conditions,related_factors_crash_level_1,related_factors_crash_level_2,related_factors_crash_level_3,number_of_fatalities,vehicle_number,person_number,rollover,age,sex,person_type,injury_severity,police_reported_alcohol_involvement,police_reported_drug_involvement,related_factors_person_level1,related_factors_person_level2,related_factors_person_level3,race,vehicle_make,vehicle_model,body_type,vehicle_model_year,vehicle_identification_number_vin,vehicle_trailing,gross_vehicle_weight_rating,hazardous_material_involvement,travel_speed,previous_recorded_crashes,previous_recorded_suspensions_and_revocations,previous_dwi_convictions,previous_speeding_convictions,speeding_related,related_factors_driver_level_1,related_factors_driver_level_2,related_factors_driver_level_3,related_factors_driver_level_4,roadway_alignment,roadway_grade,roadway_surface_type,roadway_surface_condition,crash_type,fatalities_in_vehicle
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2004,1FUJA6AV04LM,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,0,No,6,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2002,1FUJA6CG32LH,"Yes, One Trailing Unit","26,001 lbs or More",No,60,0,0,0,2,"Yes, Too Fast for Conditions",0,0,0,0,Straight,Hillcrest,"Blacktop, Bituminous, or Asphalt",1,24,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,884,66,2005,1FUJA6CK15LV,"Yes, One Trailing Unit","26,001 lbs or More",No,55,1,0,0,1,No,0,0,0,0,Straight,Level,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2006,1FUJA6CK16DX,"Yes, One Trailing Unit","26,001 lbs or More",No,998,1,0,0,0,"Yes, Specifics Unknown",38,41,0,0,Straight,Level,Not Reported,1,98,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2007,1FUJA6CK57DV,"Yes, Two Trailing Units","26,001 lbs or More",No,998,0,0,0,0,No,0,0,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,28,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2009,1FUJAPAV69DA,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,0,No,39,0,0,0,Straight,Level,Concrete,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2007,1FUJAPCK17DX,"Yes, One Trailing Unit","26,001 lbs or More",No,65,1,0,0,0,No,99,99,99,99,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2001,1FUJBBCG81LJ,"Yes, One Trailing Unit","26,001 lbs or More",No,999,0,1,0,1,Unknown,99,99,99,99,Curve Left,Downhill,Concrete,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2001,1FUJBBCG81PB,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,0,No,99,99,99,99,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2006,1FUJBBCK66LU,"Yes, One Trailing Unit","26,001 lbs or More",No,70,0,0,0,0,No,99,99,99,99,Curve Left,Downhill,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2009,1FUJC5CV69HA,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,0,No,0,0,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,93,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,884,66,2007,1FUJF0CVX7PW,"Yes, One Trailing Unit","26,001 lbs or More",Yes,998,0,0,0,3,"Yes, Too Fast for Conditions",89,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,98,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2012,1FUJGEDV3CLB,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,0,No,0,0,0,0,Straight,Level,Not Reported,2,77,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2011,1FUJGLDR0BLA,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,0,No,28,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2010,1FUJGLDR8ASA,"Yes, One Trailing Unit","26,001 lbs or More",No,999,0,0,0,0,Unknown,40,0,0,0,Straight,Not Reported,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,2013,1FUJGNDV6DDB,"Yes, One Trailing Unit","26,001 lbs or More",No,55,0,0,0,0,Unknown,0,0,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,1999,1FUYDSEB3XLA,"Yes, One Trailing Unit","26,001 lbs or More",No,60,0,0,0,0,No,80,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,82,881,66,1998,1FUYSDYB4WP7,"Yes, One Trailing Unit","26,001 lbs or More",No,998,0,0,0,2,No,89,0,0,0,Straight,Hillcrest,Not Reported,1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,22,2,2008,1G1AP18X7873,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Exceeded Speed Limit",0,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,1,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,16,4,2002,1G1JC5243273,No Trailing Unit,Not Applicable,No,65,0,0,0,0,"Yes, Exceeded Speed Limit",24,36,58,0,Curve Left,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",2,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,37,4,1999,1G1NE52M9X61,No Trailing Unit,Not Applicable,No,35,0,2,0,1,"Yes, Too Fast for Conditions",6,27,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,25,4,2014,1G1PC5SB1E74,No Trailing Unit,Not Applicable,No,998,1,6,1,0,"Yes, Too Fast for Conditions",27,0,0,0,Curve Right,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",2,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,25,4,2014,1G1PC5SB8E71,No Trailing Unit,Not Applicable,No,999,0,1,1,2,Unknown,89,28,0,0,Curve Right,Downhill,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,4,2,2014,1G1YL2D76E53,No Trailing Unit,Not Applicable,No,998,1,0,0,0,"Yes, Too Fast for Conditions",48,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,2,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,4,2,2010,1G1YN2DT0A58,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,0,0,0,0,Curve Right,Downhill,"Blacktop, Bituminous, or Asphalt",1,0,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,4,2,1995,1G1YY22P2S51,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,0,0,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,37,4,2008,1G1ZJ57B9842,No Trailing Unit,Not Applicable,No,998,0,0,0,1,No,51,0,0,0,Straight,Level,Not Reported,1,52,0
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,22,5,2,1984,1G2AM37R4EP3,No Trailing Unit,Not Applicable,No,90,0,0,0,1,"Yes, Exceeded Speed Limit",37,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,14,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,22,18,4,1999,1G2NE52E0XM8,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Exceeded Speed Limit",6,52,28,0,Curve – Unknown Direction,Level,"Blacktop, Bituminous, or Asphalt",1,50,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,22,20,2,1999,1G2WR1212XF2,No Trailing Unit,Not Applicable,No,998,0,1,0,1,"Yes, Exceeded Speed Limit",0,0,0,0,Curve – Unknown Direction,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,22,22,4,2006,1G2ZG5782642,No Trailing Unit,Not Applicable,No,75,0,0,0,0,"Yes, Exceeded Speed Limit",33,0,0,0,Curve Right,Uphill,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,21,2,4,1989,1G3HY54C0KW3,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,87,0,0,0,Curve Left,Downhill,"Blacktop, Bituminous, or Asphalt",4,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,21,21,4,2003,1G3NL52F73C1,No Trailing Unit,Not Applicable,No,998,98,0,0,0,No,0,0,0,0,Straight,Hillcrest,"Blacktop, Bituminous, or Asphalt",1,9,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,18,3,4,1998,1G4CW52K5W46,No Trailing Unit,Not Applicable,No,998,1,1,1,0,"Yes, Specifics Unknown",0,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",2,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,18,25,4,2015,1G4PP5SK1F41,No Trailing Unit,Not Applicable,No,999,0,13,0,0,"Yes, Specifics Unknown",0,0,0,0,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",1,6,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,19,18,4,2003,1G6DM57N1301,No Trailing Unit,Not Applicable,No,998,0,24,0,1,"Yes, Too Fast for Conditions",91,0,0,0,Curve Left,Level,Not Reported,1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,19,3,4,1998,1G6KD54Y9WU7,No Trailing Unit,Not Applicable,No,998,1,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Curve Right,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,24,7,4,2007,1G8AJ55F97Z1,No Trailing Unit,Not Applicable,No,998,0,5,0,2,No,58,0,0,0,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,471,30,1998,1GCCS1449W82,No Trailing Unit,Not Applicable,No,55,0,0,0,0,No,73,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,471,30,1990,1GCCS14Z2L81,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,48,0,0,0,Not Reported,Not Reported,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,481,31,1988,1GCDC14H6JZ2,No Trailing Unit,Not Applicable,No,998,0,3,0,0,No,0,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,481,31,1984,1GCDC14H7EF3,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,28,87,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",4,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,401,14,2001,1GCDT19W41K1,No Trailing Unit,Not Applicable,No,998,2,0,0,1,No,27,0,0,0,Curve – Unknown Direction,Level,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,481,31,2000,1GCEC14W5YE3,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Specifics Unknown",28,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,1,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,481,31,2004,1GCEC19X14Z2,No Trailing Unit,Not Applicable,No,55,0,0,0,0,No,28,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,50,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,481,31,1996,1GCEK14WXTZ1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,Unknown,0,0,0,0,Curve Left,Not Reported,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,481,31,2001,1GCEK19T21E1,No Trailing Unit,Not Applicable,No,999,99,99,99,99,Unknown,0,0,0,0,Curve Left,Downhill,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,481,31,2001,1GCHC29U41E1,No Trailing Unit,Not Applicable,No,998,98,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,481,31,2002,1GCHK29UX2E3,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,58,0,0,0,Straight,Hillcrest,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,23,421,15,2003,1GKEK63U93J1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,23,421,15,2002,1GKFK66U92J2,No Trailing Unit,Not Applicable,No,998,0,0,0,1,Unknown,58,0,0,0,Curve Left,Level,"Blacktop, Bituminous, or Asphalt",1,10,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,23,481,31,2006,1GKFK66UX6J1,No Trailing Unit,Not Applicable,No,998,1,0,0,1,No,48,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,421,15,1996,1GNCS13W2T22,No Trailing Unit,Not Applicable,No,999,0,1,0,0,No,48,0,0,0,Not Reported,Not Reported,"Blacktop, Bituminous, or Asphalt",1,6,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,421,15,1998,1GNDT13WXW22,No Trailing Unit,Not Applicable,No,998,0,0,0,2,No,0,0,0,0,Straight,Level,Concrete,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,443,20,1998,1GNDX03E2WD2,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,421,15,2002,1GNEC13Z62R1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,6,58,73,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,481,31,2001,1GNEK13T91R1,No Trailing Unit,Not Applicable,No,90,0,3,0,0,No,58,0,0,0,Curve Left,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,421,15,2007,1GNFC13C17R4,No Trailing Unit,Not Applicable,No,998,0,0,0,1,No,51,0,0,0,Straight,Level,Not Reported,1,6,3
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,20,431,16,1995,1GNFK16K1SJ4,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,23,481,31,2005,1GTEK19B45Z3,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Exceeded Speed Limit",36,31,38,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,24,1
